18 10.0 179.12 363.01
19 10.0 288.4 533.4
20 10.0 530.78 362.75
21 10.0 956.84 514.92
22 10.0 549.03 652.21
23 10.0 664.07 466.99
24 10.0 683.46 553.92
25 10.0 741.45 355.54
26 10.0 182.75 361.12
27 10.0 538.93 818.82
28 10.0 159.01 368.83
29 10.0 822.16 436.45
0 11.0 665.45 783.24
1 11.0 842.94 469.0
2 11.0 743.0 1333.22
3 11.0 155.04 360.65
4 11.0 699.77 1280.12
5 11.0 942.31 434.34
6 11.0 156.92 364.52
7 11.0 248.27 289.42
8 11.0 301.16 397.14
9 11.0 449.66 861.95
10 11.0 359.48 1008.04
11 11.0 408.66 692.82
12 11.0 874.47 1392.56
13 11.0 245.87 291.84
14 11.0 456.79 537.09
15 11.0 659.38 474.65
16 11.0 1006.48 621.43
17 11.0 502.94 1056.17
18 11.0 176.38 364.43
19 11.0 285.82 532.75
20 11.0 520.82 365.7
21 11.0 954.65 507.92
22 11.0 542.65 654.14
23 11.0 659.6 470.27
24 11.0 685.54 560.59
25 11.0 750.44 357.64
26 11.0 180.7 362.19
27 11.0 543.29 821.82
28 11.0 158.09 366.93
29 11.0 830.87 440.58
0 12.0 658.99 785.13
1 12.0 845.86 476.1
2 12.0 742.31 1330.01
3 12.0 154.07 358.66
4 12.0 695.49 1275.1
5 12.0 940.7 441.57
6 12.0 156.28 363.2
7 12.0 251.43 296.08
8 12.0 303.83 403.8
9 12.0 447.35 854.4
10 12.0 363.45 1006.85
11 12.0 404.59 693.94
12 12.0 880.94 1387.04
13 12.0 249.36 299.15
14 12.0 455.25 535.63
15 12.0 659.63 477.26
16 12.0 1001.27 616.13
17 12.0 506.22 1062.74
18 12.0 174.59 365.37
19 12.0 286.27 536.03
20 12.0 511.03 368.58
21 12.0 952.4 500.58
22 12.0 535.89 656.19
23 12.0 654.06 472.96
24 12.0 687.37 566.44
25 12.0 760.05 359.88
26 12.0 179.13 363.01
27 12.0 550.34 821.23
28 12.0 157.2 365.1
29 12.0 836.26 448.49
0 13.0 652.47 787.07
1 13.0 850.91 481.9
2 13.0 738.68 1325.75
3 13.0 153.15 356.76
4 13.0 691.24 1270.12
5 13.0 938.97 449.27
6 13.0 155.5 361.6
7 13.0 254.31 302.0
8 13.0 306.45 410.31
9 13.0 445.03 846.81
10 13.0 368.92 1005.22
11 13.0 399.25 692.29
12 13.0 887.49 1381.45
13 13.0 252.71 306.01
14 13.0 453.83 536.74
15 13.0 661.17 481.65
16 13.0 996.47 611.25
17 13.0 510.02 1068.28
18 13.0 172.85 366.27
19 13.0 288.48 541.64
20 13.0 500.32 370.09
21 13.0 950.06 492.94
22 13.0 529.46 658.14
23 13.0 647.57 474.95
24 13.0 689.39 572.88
25 13.0 769.33 362.05
26 13.0 177.12 364.05
27 13.0 559.16 818.58
28 13.0 156.46 363.57
29 13.0 838.98 456.57
0 14.0 645.0 789.31
1 14.0 857.83 485.01
2 14.0 733.6 1319.8
3 14.0 152.44 355.3
4 14.0 687.38 1265.6
5 14.0 937.07 457.56
6 14.0 154.58 359.71
7 14.0 257.62 308.76
8 14.0 309.8 418.2
9 14.0 442.72 839.24
10 14.0 376.05 1003.1
11 14.0 396.06 686.18
12 14.0 892.93 1375.29
13 14.0 255.94 312.61
14 14.0 453.95 538.82
15 14.0 663.26 487.7
16 14.0 991.26 605.95
17 14.0 514.34 1073.98
18 14.0 170.82 367.33
19 14.0 290.85 549.29
20 14.0 490.49 373.0
21 14.0 947.75 485.41
22 14.0 523.13 660.05
23 14.0 641.8 476.7
24 14.0 691.41 579.35
25 14.0 778.01 364.08
26 14.0 175.84 364.72
27 14.0 567.16 816.17
28 14.0 155.52 361.63
29 14.0 841.61 464.69
0 15.0 638.34 791.31
1 15.0 865.02 485.9
2 15.0 728.25 1313.53
3 15.0 151.27 352.89
4 15.0 683.52 1261.07
5 15.0 933.8 463.49
6 15.0 153.61 357.72
7 15.0 260.88 315.29
8 15.0 312.54 424.92
9 15.0 440.22 831.15
10 15.0 384.16 1000.68
11 15.0 393.52 677.9
12 15.0 894.37 1366.71
13 15.0 256.49 318.84
14 15.0 455.02 542.57
15 15.0 665.47 494.46
16 15.0 986.57 601.16
17 15.0 518.83 1079.21
18 15.0 168.33 368.62
19 15.0 293.32 557.16
20 15.0 480.14 376.06
21 15.0 945.74 478.86
22 15.0 516.82 661.96
23 15.0 635.62 478.59
24 15.0 693.42 585.79
25 15.0 787.42 366.31
26 15.0 173.91 365.72
27 15.0 576.01 813.5
28 15.0 154.93 360.43
29 15.0 844.71 473.77
0 16.0 631.44 793.39
1 16.0 872.82 484.52
2 16.0 722.64 1306.95
3 16.0 150.54 351.4
